rgb_img,depth_img,path,mu,nu,lin_vel,ang_vel,x,y,traversability,timestamps
color/color_1733907541647714645.png,depth/depth_1733907541648126951.png,path/path_17339075413.png,mu/mu_17339075413.png,nu/nu_17339075413.png,"[0.0, 0.5599982142448425, 1.1200852394104004, 0.5600647926330566, 0.5601091384887695, 0.0, 0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743]","[0.0, 0.9739099740982056, 0.0, 0.9740256667137146, 0.9741029143333436, 0.0, 0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684]","[0.11296552728295527, 0.22599964156399352, 0.28252448054302903, 0.339055661862977, 0.452095159166351, 0.4520951591663492, 0.5651849586197027, 0.565184958619706, 0.6780727396183575, 0.7346027306327192, 0.8476636716975727, 1.0737625238829065, 1.3560680550931319, 1.4691652419264905, 1.5822624236483582, 1.7518826066516946, 2.090553780395871, 2.316684743057925, 2.542847026202272, 0.16959247684985243]","[0.19263461765798004, 0.3817621907254113, 0.4635919732614445, 0.5333102090320915, 0.6609358942722404, 0.6609358942719903, 0.7076979998188853, 0.7076979998188138, 1.0517501155170539, 1.1245946249884837, 1.2678527950920304, 1.5962887248539865, 2.199531231063336, 2.2010174126934614, 2.203275265903749, 2.290828852195847, 3.083211484277233, 3.3162959780201997, 3.4521624405159503, 0.17495580796894927]","[0.6659840203028932, 0.5989285698576315, 0.6492438879899318, 0.6492438879899318, 0.5990472054123313, 0.5977579388871135, 0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8]",1733907541
color/color_1733907542048581119.png,depth/depth_1733907542048638434.png,path/path_17339075420.png,mu/mu_17339075420.png,nu/nu_17339075420.png,"[0.5599982142448425, 1.1200852394104004, 0.5600647926330566, 0.5601091384887695, 0.0, 0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908]","[0.9739099740982056, 0.0, 0.9740256667137146, 0.9741029143333436, 0.0, 0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0]","[0.11303411428103825, 0.16955895326007375, 0.22609013458002167, 0.33912963188339573, 0.3391296318833939, 0.4522194313367475, 0.4522194313367508, 0.5651072123354023, 0.621637203349764, 0.7346981444146176, 0.9607969965999514, 1.2431025278101768, 1.3561997146435354, 1.4692968963654032, 1.6389170793687395, 1.9775882531129159, 2.20371921577497, 2.429881498919317, 2.599473975769169, 0.3387603851770939]","[0.18912757306743122, 0.27095735560346446, 0.3406755913741114, 0.46830127661426035, 0.4683012766140102, 0.5150633821609052, 0.5150633821608337, 0.8591154978590738, 0.9319600073305037, 1.0752181774340506, 1.4036541071960067, 2.006896613405356, 2.0083827950354816, 2.010640648245769, 2.0981942345378672, 2.890576866619253, 3.12366136036222, 3.2595278228579705, 3.4344836308269198, 0.7956972348648881]","[0.5989285698576315, 0.6492438879899318, 0.6492438879899318, 0.5990472054123313, 0.5977579388871135, 0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8]",1733907542
color/color_1733907542248652104.png,depth/depth_1733907542248956373.png,path/path_17339075421.png,mu/mu_17339075421.png,nu/nu_17339075421.png,"[1.1200852394104004, 0.5600647926330566, 0.5601091384887695, 0.0, 0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362]","[0.0, 0.9740256667137146, 0.9741029143333436, 0.0, 0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0]","[0.05652483897903549, 0.1130560202989834, 0.22609551760235747, 0.22609551760235563, 0.33918531705570926, 0.33918531705571253, 0.45207309805436396, 0.5086030890687256, 0.6216640301335792, 0.847762882318913, 1.1300684135291381, 1.2431656003624967, 1.3562627820843645, 1.5258829650877008, 1.8645541388318772, 2.090685101493931, 2.316847384638278, 2.4864398614881305, 2.8252002466652244, 0.22615698504607704]","[0.08182978253603321, 0.1515480183066802, 0.27917370354682913, 0.279173703546579, 0.325935809093474, 0.3259358090934026, 0.6699879247916427, 0.7428324342630725, 0.8860906043666193, 1.2145265341285754, 1.8177690403379245, 1.8192552219680498, 1.8215130751783373, 1.9090666614704355, 2.7014492935518213, 2.934533787294788, 3.0704002497905387, 3.245356057759488, 4.041053292624376, 0.10413575587710361]","[0.6492438879899318, 0.6492438879899318, 0.5990472054123313, 0.5977579388871135, 0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797]",1733907542
color/color_1733907542448775603.png,depth/depth_1733907542448884632.png,path/path_17339075422.png,mu/mu_17339075422.png,nu/nu_17339075422.png,"[0.5600647926330566, 0.5601091384887695, 0.0, 0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882]","[0.9740256667137146, 0.9741029143333436, 0.0, 0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722]","[0.056531181319947915, 0.16957067862332198, 0.16957067862332015, 0.28266047807667377, 0.28266047807667705, 0.3955482590753285, 0.45207825008969016, 0.5651391911545437, 0.7912380433398776, 1.073543574550103, 1.1866407613834615, 1.2997379431053293, 1.4693581261086657, 1.808029299852842, 2.034160262514896, 2.260322545659243, 2.4299150225090953, 2.7686754076861892, 2.9948323927322664, 0.16958964208093197]","[0.06971823577064697, 0.1973439210107959, 0.19734392101054576, 0.2441060265574408, 0.24410602655736935, 0.5881581422556095, 0.6610026517270393, 0.8042608218305861, 1.1326967515925421, 1.7359392578018913, 1.7374254394320165, 1.739683292642304, 1.8272368789344022, 2.619619511015788, 2.852704004758755, 2.9885704672545055, 3.1635262752234548, 3.959223510088343, 4.063359265965446, 0.17878213922598818]","[0.6492438879899318, 0.5990472054123313, 0.5977579388871135, 0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798]",1733907542
color/color_1733907542648449515.png,depth/depth_1733907542648684789.png,path/path_17339075423.png,mu/mu_17339075423.png,nu/nu_17339075423.png,"[0.5601091384887695, 0.0, 0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152]","[0.9741029143333436, 0.0, 0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608]","[0.11303949730337405, 0.11303949730337222, 0.22612929675672583, 0.22612929675672908, 0.33901707775538054, 0.3955470687697422, 0.5086080098345958, 0.7347068620199295, 1.017012393230155, 1.1301095800635135, 1.2432067617853813, 1.4128269447887176, 1.751498118532894, 1.977629081194948, 2.203791364339295, 2.3733838411891472, 2.712144226366241, 2.9383012114123184, 3.1078908534932506, 0.16962388973560538]","[0.12762568524014894, 0.1276256852398988, 0.17438779078679384, 0.1743877907867224, 0.5184399064849625, 0.5912844159563924, 0.7345425860599392, 1.0629785158218952, 1.6662210220312443, 1.6677072036613696, 1.669965056871657, 1.7575186431637553, 2.5499012752451407, 2.7829857689881075, 2.918852231483858, 3.0938080394528074, 3.8895052743176954, 3.993641030194799, 4.172423169420787, 0.07880299798122513]","[0.5990472054123313, 0.5977579388871135, 0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796]",1733907542
color/color_1733907543048949709.png,depth/depth_1733907543051010532.png,path/path_17339075430.png,mu/mu_17339075430.png,nu/nu_17339075430.png,"[0.0, 0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152, 1.1143463850021362]","[0.0, 0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608, 0.0]","[-1.835656318317139e-15, 0.11308979945335178, 0.11308979945335502, 0.22597758045200647, 0.2825075714663682, 0.3955685125312217, 0.6216673647165556, 0.9039728959267809, 1.0170700827601395, 1.1301672644820073, 1.2997874474853437, 1.6384586212295198, 1.8645895838915738, 2.090751867035921, 2.260344343885773, 2.599104729062867, 2.8252617141089442, 2.9948513561898764, 3.1644752459254817, 0.4520011803092673]","[-2.50146749274195e-13, 0.04676210554664488, 0.04676210554657344, 0.3908142212448136, 0.4636587307162434, 0.6069169008197902, 0.9353528305817463, 1.5385953367910954, 1.5400815184212209, 1.5423393716315084, 1.6298929579236066, 2.4222755900049924, 2.655360083747959, 2.79122654624371, 2.966182354212659, 3.761879589077547, 3.8660153449546506, 4.044797484180639, 4.123600482161864, 0.7467238456744075]","[0.5977579388871135, 0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796, 0.7256143542661796]",1733907543
color/color_1733907543249636020.png,depth/depth_1733907543249782362.png,path/path_17339075431.png,mu/mu_17339075431.png,nu/nu_17339075431.png,"[0.0, 0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152, 1.1143463850021362, 1.0983726978302002]","[0.0, -0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608, 0.0, 0.0]","[0.11308979945335361, 0.11308979945335686, 0.2259775804520083, 0.28250757146637, 0.3955685125312235, 0.6216673647165574, 0.9039728959267826, 1.0170700827601413, 1.130167264482009, 1.2997874474853455, 1.6384586212295216, 1.8645895838915756, 2.0907518670359226, 2.260344343885775, 2.599104729062869, 2.825261714108946, 2.994851356189878, 3.1644752459254835, 3.6164764262347506, 0.3392408031520562]","[0.04676210554689503, 0.046762105546823585, 0.3908142212450637, 0.46365873071649355, 0.6069169008200404, 0.9353528305819965, 1.5385953367913456, 1.540081518421471, 1.5423393716317584, 1.6298929579238566, 2.422275590005242, 2.6553600837482088, 2.7912265462439594, 2.9661823542129087, 3.7618795890777967, 3.8660153449549, 4.044797484180888, 4.1236004821621135, 4.870324327836521, 0.20665269732726316]","[0.5971370199857879, 0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796, 0.7256143542661796, 0.6846363000588471]",1733907543
color/color_1733907543449480374.png,depth/depth_1733907543449713856.png,path/path_17339075432.png,mu/mu_17339075432.png,nu/nu_17339075432.png,"[0.5565370917320251, 0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152, 1.1143463850021362, 1.0983726978302002, 1.6694140434265137]","[-0.9678906202316284, 0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608, 0.0, 0.0, 0.9677762985229492]","[3.252695742586057e-15, 0.1128877809986547, 0.1694177720130164, 0.28247871307786987, 0.5085775652632036, 0.7908830964734289, 0.9039802833067875, 1.0170774650286554, 1.1866976480319917, 1.5253688217761678, 1.7514997844382219, 1.9776620675825691, 2.1472545444324216, 2.4860149296095155, 2.7121719146555927, 2.8817615567365245, 3.0513854464721297, 3.503386626781397, 3.842627429933453, 0.11308446903180887]","[-7.144481943602923e-14, 0.3440521156981687, 0.4168966251695985, 0.5601547952731454, 0.8885907250351015, 1.4918332312444507, 1.493319412874576, 1.4955772660848634, 1.5831308523769616, 2.375513484458347, 2.608597978201314, 2.7444644406970644, 2.9194202486660137, 3.7151174835309018, 3.819253239408005, 3.9980353786339933, 4.0768383766152185, 4.823562222289626, 5.030214919616889, 0.05922025856602824]","[0.5952268345592447, 0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796, 0.7256143542661796, 0.6846363000588471, 0.7590219457926676]",1733907543
color/color_1733907543649073615.png,depth/depth_1733907543650798904.png,path/path_17339075433.png,mu/mu_17339075433.png,nu/nu_17339075433.png,"[0.0, 1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152, 1.1143463850021362, 1.0983726978302002, 1.6694140434265137, 0.5564275979995728]","[0.0, 0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608, 0.0, 0.0, 0.9677762985229492, -0.9677001237869264]","[0.11288778099865145, 0.16941777201301317, 0.28247871307786665, 0.5085775652632005, 0.7908830964734258, 0.9039802833067844, 1.0170774650286523, 1.1866976480319886, 1.5253688217761647, 1.7514997844382187, 1.977662067582566, 2.1472545444324185, 2.4860149296095124, 2.7121719146555896, 2.881761556736522, 3.051385446472127, 3.5033866267813942, 3.8426274299334504, 3.955711898965259, 0.28271738303689986]","[0.3440521156982401, 0.41689662516966997, 0.5601547952732168, 0.8885907250351729, 1.491833231244522, 1.4933194128746474, 1.495577266084935, 1.583130852377033, 2.375513484458419, 2.6085979782013857, 2.7444644406971364, 2.9194202486660856, 3.7151174835309737, 3.819253239408077, 3.998035378634065, 4.0768383766152905, 4.823562222289698, 5.030214919616961, 5.089435178182989, 0.12391108733161432]","[0.6647422037496699, 0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796, 0.7256143542661796, 0.6846363000588471, 0.7590219457926676, 0.7180720045781468]",1733907543
color/color_1733907544050173233.png,depth/depth_1733907544051151194.png,path/path_17339075440.png,mu/mu_17339075440.png,nu/nu_17339075440.png,"[1.120218276977539, 0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152, 1.1143463850021362, 1.0983726978302002, 1.6694140434265137, 0.5564275979995728, 1.6694140434265137]","[0.0, 0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608, 0.0, 0.0, 0.9677762985229492, -0.9677001237869264, 0.9677762985229492]","[0.05652999101436171, 0.16959093207921522, 0.39568978426454904, 0.6779953154747743, 0.7910925023081329, 0.9041896840300008, 1.0738098670333371, 1.4124810407775135, 1.6386120034395675, 1.8647742865839148, 2.034366763433767, 2.373127148610861, 2.5992841336569383, 2.7688737757378705, 2.938497665473476, 3.390498845782743, 3.729739648934799, 3.842824117966608, 4.125541501003507, 0.16957372670281376]","[0.07284450947142984, 0.21610267957497664, 0.5445386093369328, 1.147781115546282, 1.1492672971764075, 1.151525150386695, 1.2390787366787932, 2.031461368760179, 2.264545862503146, 2.4004123249988965, 2.5753681329678457, 3.371065367832734, 3.4752011237098372, 3.6539832629358253, 3.7327862609170506, 4.479510106591458, 4.686162803918721, 4.745383062484749, 4.869294149816364, 0.18774634875630447]","[0.6985566528122524, 0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796, 0.7256143542661796, 0.6846363000588471, 0.7590219457926676, 0.7180720045781468, 0.7180720045781467]",1733907544
color/color_1733907544250114203.png,depth/depth_1733907544250279650.png,path/path_17339075441.png,mu/mu_17339075441.png,nu/nu_17339075441.png,"[0.5600647926330566, 1.1201295852661133, 2.240170478820801, 0.557085394859314, 0.0, 0.0, 0.5572390556335449, 1.1127675771713257, 1.6695455312728882, 1.1140390634536743, 1.1128113269805908, 1.1143463850021362, 1.6695455312728882, 0.5564932823181152, 1.1143463850021362, 1.0983726978302002, 1.6694140434265137, 0.5564275979995728, 1.6694140434265137, 0.5565590262413025]","[0.9740256667137146, 0.0, 0.0, 0.9688441157341005, 0.0, 0.0, -0.969111442565918, 0.0, -0.9678524732589722, 1.937459111213684, 0.0, 0.0, 0.9678524732589722, 0.9678143858909608, 0.0, 0.0, 0.9677762985229492, -0.9677001237869264, 0.9677762985229492, -0.96792870759964]","[0.11306094106485351, 0.3391597932501873, 0.6214653244604126, 0.7345625112937711, 0.847659693015639, 1.0172798760189754, 1.3559510497631515, 1.5820820124252055, 1.8082442955695528, 1.9778367724194053, 2.316597157596499, 2.5427541426425764, 2.712343784723508, 2.8819676744591134, 3.3339688547683806, 3.6732096579204367, 3.7862941269522454, 4.069011509989146, 4.23858523669196, 0.22617101111149046]","[0.1432581701035468, 0.4716940998655029, 1.0749366060748522, 1.0764227877049777, 1.0786806409152652, 1.1662342272073634, 1.958616859288749, 2.1917013530317155, 2.327567815527466, 2.5025236234964154, 3.2982208583613035, 3.402356614238407, 3.581138753464395, 3.6599417514456203, 4.4066655971200275, 4.613318294447291, 4.672538553013319, 4.7964496403449335, 4.984195989101238, 0.11614370226632198]","[0.7497499441724411, 0.7189626063409015, 0.6987032579261269, 0.5958132550147427, 0.6639302843677034, 0.6639302843677034, 0.5959775980883675, 0.7489943995220918, 0.7591955196176734, 0.8, 0.8, 0.7256143542661797, 0.7256143542661798, 0.7256143542661796, 0.7256143542661796, 0.6846363000588471, 0.7590219457926676, 0.7180720045781468, 0.7180720045781467, 0.6772393474547255]",1733907544
